CustomerID,Recency,Monetary,Frequency,cluster,silhouette,Segment
CUST2415,410,428,2,3,0.3867318044237952,Occasional Low-Value Customers
CUST2416,255,320,1,3,0.5651524684862581,Occasional Low-Value Customers
CUST2417,400,4918,3,2,0.3449047469741108,High-Value / VIP Customers
CUST2419,23,12078,5,2,0.28668696030791146,High-Value / VIP Customers
CUST2420,49,129,1,3,0.5602283146689145,Occasional Low-Value Customers
CUST2421,60,149,1,3,0.568010321117685,Occasional Low-Value Customers
CUST2422,530,4236,2,2,0.16836859763471776,High-Value / VIP Customers
CUST2424,185,645,1,3,0.6098386920065173,Occasional Low-Value Customers
CUST2425,375,4112,2,2,0.16067462814020236,High-Value / VIP Customers
CUST2427,296,1304,5,1,0.4757346585396894,Loyal Mid-Value Customers
CUST2429,579,2296,4,1,0.34400577963713425,Loyal Mid-Value Customers
CUST2430,60,1139,3,1,0.22396443251731413,Loyal Mid-Value Customers
CUST2431,36,1931,4,1,0.4925563803641822,Loyal Mid-Value Customers
CUST2432,450,837,2,3,0.29205987113388177,Occasional Low-Value Customers
CUST2434,406,4196,3,2,0.1792240050441732,High-Value / VIP Customers
CUST2435,940,1243,2,0,0.5443377287212932,Lost / Dormant Low-Value
CUST2436,598,557,2,0,0.21447197364868578,Lost / Dormant Low-Value
CUST2437,87,597,1,3,0.5919486832689037,Occasional Low-Value Customers
CUST2438,886,4156,2,0,0.2256693874717003,Lost / Dormant Low-Value
CUST2439,102,447,1,3,0.6002683813522216,Occasional Low-Value Customers
CUST2440,353,75,1,3,0.43112656780154107,Occasional Low-Value Customers
CUST2441,151,950,2,3,0.4952235244366048,Occasional Low-Value Customers
CUST2442,423,1383,3,1,0.1824968780082597,Loyal Mid-Value Customers
CUST2443,214,2997,1,3,0.3760278611419931,Occasional Low-Value Customers
CUST2444,109,2642,5,1,0.38786478173951217,Loyal Mid-Value Customers
CUST2445,64,1586,3,1,0.27116301418919997,Loyal Mid-Value Customers
CUST2446,117,3793,3,2,-0.014067977647290208,High-Value / VIP Customers
CUST2447,574,3894,2,2,0.012507775939708457,High-Value / VIP Customers
CUST2448,145,516,2,3,0.5074854731873684,Occasional Low-Value Customers
CUST2450,519,320,1,0,0.022925370807151773,Lost / Dormant Low-Value
CUST2451,289,774,3,1,0.15671298032460487,Loyal Mid-Value Customers
CUST2452,236,375,2,3,0.5274918979078826,Occasional Low-Value Customers
CUST2453,270,895,2,3,0.5196870607532452,Occasional Low-Value Customers
CUST2454,10,3795,2,2,0.009911104201245274,High-Value / VIP Customers
CUST2455,97,2450,5,1,0.4145965117998217,Loyal Mid-Value Customers
CUST2456,883,1544,3,0,0.3558269563726229,Lost / Dormant Low-Value
CUST2457,246,2092,5,1,0.4576975021262572,Loyal Mid-Value Customers
CUST2458,376,229,1,3,0.40197093512336474,Occasional Low-Value Customers
CUST2459,722,925,3,0,0.25685106130677066,Lost / Dormant Low-Value
CUST2460,768,275,3,0,0.313383739738427,Lost / Dormant Low-Value
CUST2461,517,581,3,1,0.050577685841057436,Loyal Mid-Value Customers
CUST2462,659,118,1,0,0.3960075771188986,Lost / Dormant Low-Value
CUST2464,705,4995,1,0,0.04770814668137015,Lost / Dormant Low-Value
CUST2466,240,199,1,3,0.567992525325421,Occasional Low-Value Customers
CUST2467,731,999,1,0,0.5043530489078241,Lost / Dormant Low-Value
CUST2468,175,753,2,3,0.5167139671983024,Occasional Low-Value Customers
CUST2470,107,2082,3,1,0.30730611664412355,Loyal Mid-Value Customers
CUST2472,157,558,2,3,0.5131475886161374,Occasional Low-Value Customers
CUST2473,61,99,1,3,0.5661450434601069,Occasional Low-Value Customers
CUST2474,73,1008,2,3,0.4415711336203436,Occasional Low-Value Customers
CUST2475,602,298,1,0,0.2873732819911429,Lost / Dormant Low-Value
CUST2476,732,330,1,0,0.5105411421658173,Lost / Dormant Low-Value
CUST2477,582,1644,3,1,0.06071084544959723,Loyal Mid-Value Customers
CUST2478,1032,1596,1,0,0.5443746906285326,Lost / Dormant Low-Value
CUST2479,899,1395,2,0,0.5353864220723085,Lost / Dormant Low-Value
CUST2480,803,360,1,0,0.5668290051659989,Lost / Dormant Low-Value
CUST2481,609,1076,3,0,0.05387785053643476,Lost / Dormant Low-Value
CUST2482,901,550,1,0,0.6000681101804433,Lost / Dormant Low-Value
CUST2483,15,1016,2,3,0.39096431791855524,Occasional Low-Value Customers
CUST2484,332,1390,4,1,0.482451267765769,Loyal Mid-Value Customers
CUST2485,332,3354,3,1,0.1571842402149551,Loyal Mid-Value Customers
CUST2486,998,125,1,0,0.5759896842719953,Lost / Dormant Low-Value
CUST2487,42,999,1,3,0.5497699938940144,Occasional Low-Value Customers
CUST2488,50,5794,3,2,0.4041023858422485,High-Value / VIP Customers
CUST2489,110,5272,4,2,0.3126277118583495,High-Value / VIP Customers
CUST2490,179,5922,4,2,0.39777287758464364,High-Value / VIP Customers
CUST2491,666,320,1,0,0.4209481718770067,Lost / Dormant Low-Value
CUST2492,113,335,2,3,0.4855757432163492,Occasional Low-Value Customers
CUST2494,165,25,1,3,0.5849010779534892,Occasional Low-Value Customers
CUST2495,121,1659,4,1,0.5207402644764452,Loyal Mid-Value Customers
CUST2496,769,177,1,0,0.5343229751222573,Lost / Dormant Low-Value
CUST2497,856,1998,1,0,0.5040305443822289,Lost / Dormant Low-Value
CUST2498,263,100,1,3,0.542588093674796,Occasional Low-Value Customers
CUST2499,603,288,2,0,0.21787728242005694,Lost / Dormant Low-Value
CUST2500,199,1452,3,1,0.27812997620460184,Loyal Mid-Value Customers
CUST2501,120,1922,6,1,0.3561939091025038,Loyal Mid-Value Customers
CUST2502,419,1016,2,3,0.3705689909954556,Occasional Low-Value Customers
CUST2503,401,1592,2,3,0.371938548048169,Occasional Low-Value Customers
CUST2504,577,650,2,0,0.1540119434370038,Lost / Dormant Low-Value
CUST2505,27,447,1,3,0.5531878837102692,Occasional Low-Value Customers
CUST2507,128,489,2,3,0.4983837790516374,Occasional Low-Value Customers
CUST2508,830,676,2,0,0.536131570671721,Lost / Dormant Low-Value
CUST2510,517,1297,2,0,-0.0603524101098606,Lost / Dormant Low-Value
CUST2511,853,645,1,0,0.5919825057167801,Lost / Dormant Low-Value
CUST2512,159,720,2,3,0.511789301966874,Occasional Low-Value Customers
CUST2513,98,240,1,3,0.5932616607169087,Occasional Low-Value Customers
CUST2514,388,447,1,3,0.3871411681274956,Occasional Low-Value Customers
CUST2516,993,120,1,0,0.5767498103145768,Lost / Dormant Low-Value
CUST2517,186,297,1,3,0.5998045948109043,Occasional Low-Value Customers
CUST2518,834,118,1,0,0.5665378384911497,Lost / Dormant Low-Value
CUST2519,976,1596,1,0,0.5532134462888697,Lost / Dormant Low-Value
CUST2520,1005,4495,1,0,0.2977386241601405,Lost / Dormant Low-Value
CUST2521,128,1898,2,3,0.34353884827283965,Occasional Low-Value Customers
CUST2522,407,4514,3,2,0.2639124915150809,High-Value / VIP Customers
CUST2523,1019,199,1,0,0.574823811627484,Lost / Dormant Low-Value
CUST2524,197,2660,4,1,0.4669948573346735,Loyal Mid-Value Customers
CUST2525,203,4222,3,2,0.17691656631052038,High-Value / VIP Customers
CUST2526,765,1292,3,0,0.28515879692925084,Lost / Dormant Low-Value
CUST2527,57,5231,2,2,0.3366917593801907,High-Value / VIP Customers
CUST2528,232,2817,4,1,0.42538773265669927,Loyal Mid-Value Customers
CUST2529,370,7201,5,2,0.35150476369883893,High-Value / VIP Customers
CUST2531,261,1005,3,1,0.20541078214304764,Loyal Mid-Value Customers
CUST2532,150,378,2,3,0.5063201583929633,Occasional Low-Value Customers
CUST2533,57,483,3,1,0.1198993307218124,Loyal Mid-Value Customers
CUST2534,139,240,1,3,0.6054996743050374,Occasional Low-Value Customers
CUST2535,759,887,3,0,0.2995387295012972,Lost / Dormant Low-Value
CUST2536,1039,236,1,0,0.5702146298552929,Lost / Dormant Low-Value
CUST2537,917,495,1,0,0.6000928506855028,Lost / Dormant Low-Value
CUST2538,304,541,2,3,0.523641194543923,Occasional Low-Value Customers
CUST2539,613,495,2,0,0.2524551624990553,Lost / Dormant Low-Value
CUST2540,115,869,4,1,0.45958836851341184,Loyal Mid-Value Customers
CUST2541,8,2073,4,1,0.4771815920596598,Loyal Mid-Value Customers
CUST2542,6,9249,3,2,0.3830356220745895,High-Value / VIP Customers
CUST2543,10,1399,2,3,0.34682290501895296,Occasional Low-Value Customers
CUST2544,1025,440,1,0,0.5812284313257575,Lost / Dormant Low-Value
CUST2545,235,160,1,3,0.5681343794509249,Occasional Low-Value Customers
CUST2546,417,458,1,3,0.3195675780517391,Occasional Low-Value Customers
CUST2547,29,558,2,3,0.42576276790438455,Occasional Low-Value Customers
CUST2548,447,930,2,3,0.29913843446903593,Occasional Low-Value Customers
CUST2549,27,2193,2,3,0.24332931294350976,Occasional Low-Value Customers
CUST2550,234,299,2,3,0.5237416163774022,Occasional Low-Value Customers
CUST2551,299,763,2,3,0.5209145935779224,Occasional Low-Value Customers
CUST2552,217,801,3,1,0.18140412212517498,Loyal Mid-Value Customers
CUST2553,355,1549,2,3,0.4130755556311832,Occasional Low-Value Customers
CUST2554,671,389,2,0,0.37034003852161207,Lost / Dormant Low-Value
CUST2557,188,2623,3,1,0.3138160534377623,Loyal Mid-Value Customers
CUST2558,264,3874,4,2,-0.062473675704602064,High-Value / VIP Customers
CUST2559,993,177,1,0,0.5802182879702479,Lost / Dormant Low-Value
CUST2560,421,530,2,3,0.3656642501870745,Occasional Low-Value Customers
CUST2561,1044,199,1,0,0.5668277408352268,Lost / Dormant Low-Value
CUST2562,45,1660,4,1,0.4922118348277787,Loyal Mid-Value Customers
CUST2564,276,645,1,3,0.5561948847457175,Occasional Low-Value Customers
CUST2565,355,7192,2,2,0.4332100603842352,High-Value / VIP Customers
CUST2566,288,745,1,3,0.5436875662700481,Occasional Low-Value Customers
CUST2568,428,1112,2,3,0.3440654229845778,Occasional Low-Value Customers
CUST2569,25,886,2,3,0.4096666910445858,Occasional Low-Value Customers
CUST2570,143,746,3,1,0.17759522951141513,Loyal Mid-Value Customers
CUST2571,142,236,1,3,0.6049885719417184,Occasional Low-Value Customers
CUST2572,74,942,2,3,0.44774005263768624,Occasional Low-Value Customers
CUST2574,565,5224,2,2,0.30668003740384686,High-Value / VIP Customers
CUST2575,181,798,1,3,0.6096080616218503,Occasional Low-Value Customers
CUST2576,23,5775,7,2,0.08700714173771933,High-Value / VIP Customers
CUST2577,93,1291,2,3,0.424654639201722,Occasional Low-Value Customers
CUST2578,58,1419,3,1,0.254642718846904,Loyal Mid-Value Customers
CUST2579,15,1034,4,1,0.43768234137363465,Loyal Mid-Value Customers
CUST2580,233,1474,4,1,0.5176896216448472,Loyal Mid-Value Customers
CUST2581,853,600,1,0,0.5920558983167336,Lost / Dormant Low-Value
CUST2583,163,1094,3,1,0.23700444953638852,Loyal Mid-Value Customers
CUST2584,484,177,1,3,0.10847750428567506,Occasional Low-Value Customers
CUST2585,813,286,2,0,0.5134796201602321,Lost / Dormant Low-Value
CUST2586,145,652,3,1,0.15966720481937877,Loyal Mid-Value Customers
CUST2587,61,1361,4,1,0.4854078683206356,Loyal Mid-Value Customers
CUST2588,274,3696,2,2,0.001895719369569787,High-Value / VIP Customers
CUST2589,924,3696,2,0,0.33641051872894717,Lost / Dormant Low-Value
CUST2590,194,1884,2,3,0.3678167395709811,Occasional Low-Value Customers
CUST2591,137,396,1,3,0.6131662802085892,Occasional Low-Value Customers
CUST2592,472,129,1,3,0.14798121289933197,Occasional Low-Value Customers
CUST2593,2,645,1,3,0.5330544266842527,Occasional Low-Value Customers
CUST2594,261,1119,2,3,0.5003656475338439,Occasional Low-Value Customers
CUST2595,197,1576,4,1,0.5259274194176368,Loyal Mid-Value Customers
CUST2596,86,1571,4,1,0.5067955346792902,Loyal Mid-Value Customers
CUST2597,225,7505,4,2,0.432780653459628,High-Value / VIP Customers
CUST2598,809,495,1,0,0.5738796913397487,Lost / Dormant Low-Value
CUST2599,651,4995,1,2,-4.4265941668766554e-05,High-Value / VIP Customers
CUST2600,470,3096,2,3,0.10829760082977315,Occasional Low-Value Customers
CUST2601,162,627,2,3,0.5149622369689348,Occasional Low-Value Customers
CUST2602,560,918,4,1,0.3202343620111765,Loyal Mid-Value Customers
CUST2603,308,59,1,3,0.49336800508821105,Occasional Low-Value Customers
CUST2604,481,320,2,3,0.18821460130228446,Occasional Low-Value Customers
CUST2605,185,755,3,1,0.17766755933706282,Loyal Mid-Value Customers
CUST2606,449,796,1,3,0.2301641031778619,Occasional Low-Value Customers
CUST2607,148,347,2,3,0.5041737674782679,Occasional Low-Value Customers
CUST2608,175,1074,3,1,0.23358677910106732,Loyal Mid-Value Customers
CUST2610,466,527,2,3,0.24161902514481617,Occasional Low-Value Customers
CUST2611,165,1898,2,3,0.35738091423114243,Occasional Low-Value Customers
CUST2612,914,3077,2,0,0.3987444081405865,Lost / Dormant Low-Value
CUST2613,108,3591,2,2,-0.05769908171570577,High-Value / VIP Customers
CUST2614,495,1545,3,1,0.16081656400640723,Loyal Mid-Value Customers
CUST2615,951,550,1,0,0.5990036178705621,Lost / Dormant Low-Value
CUST2616,456,2889,4,1,0.3182628349508992,Loyal Mid-Value Customers
CUST2617,901,597,1,0,0.6002848913407925,Lost / Dormant Low-Value
CUST2618,310,118,1,3,0.49646895309499395,Occasional Low-Value Customers
CUST2620,174,2318,3,1,0.31777719591951603,Loyal Mid-Value Customers
CUST2621,778,597,1,0,0.556170223863158,Lost / Dormant Low-Value
CUST2622,367,25,1,3,0.40242875134377226,Occasional Low-Value Customers
CUST2624,824,240,1,0,0.5710588230853124,Lost / Dormant Low-Value
CUST2625,354,407,2,3,0.4944773701572658,Occasional Low-Value Customers
CUST2626,677,799,2,0,0.39131084791439236,Lost / Dormant Low-Value
CUST2627,325,796,1,3,0.4979098906249835,Occasional Low-Value Customers
CUST2628,973,526,2,0,0.5472450858798937,Lost / Dormant Low-Value
CUST2629,445,695,2,3,0.3064812350149555,Occasional Low-Value Customers
CUST2630,159,6882,4,2,0.4282432228875285,High-Value / VIP Customers
CUST2631,162,248,2,3,0.5048426261949494,Occasional Low-Value Customers
CUST2632,815,320,2,0,0.5165328246659122,Lost / Dormant Low-Value
CUST2633,292,6709,5,2,0.3421702299041632,High-Value / VIP Customers
CUST2634,56,4836,5,2,0.11037969008345372,High-Value / VIP Customers
CUST2635,33,448,2,3,0.42954735610801426,Occasional Low-Value Customers
CUST2636,510,295,1,0,-0.013082681865242866,Lost / Dormant Low-Value
CUST2637,532,4411,3,2,0.21620820272018942,High-Value / VIP Customers
CUST2638,5,1590,3,1,0.2425128130769975,Loyal Mid-Value Customers
CUST2639,279,1079,2,3,0.5023033711002236,Occasional Low-Value Customers
CUST2640,292,2994,3,1,0.2854835071219264,Loyal Mid-Value Customers
CUST2641,1024,1995,1,0,0.5181780438758183,Lost / Dormant Low-Value
CUST2642,363,258,1,3,0.4279553970832615,Occasional Low-Value Customers
CUST2643,334,4952,3,2,0.36068298354341466,High-Value / VIP Customers
CUST2644,154,1764,6,1,0.36781535020677786,Loyal Mid-Value Customers
CUST2645,590,687,1,0,0.2593897304489531,Lost / Dormant Low-Value
CUST2646,627,387,1,0,0.34867820162149243,Lost / Dormant Low-Value
CUST2647,253,110,1,3,0.5514398214116044,Occasional Low-Value Customers
CUST2648,119,236,1,3,0.603132989699771,Occasional Low-Value Customers
CUST2649,289,100,1,3,0.518418421042525,Occasional Low-Value Customers
CUST2653,103,490,3,1,0.1268289654095835,Loyal Mid-Value Customers
CUST2655,4,1293,2,3,0.35413211933092353,Occasional Low-Value Customers
CUST2656,268,1396,2,3,0.461596156190301,Occasional Low-Value Customers
CUST2657,658,2794,2,0,0.23409822796929797,Lost / Dormant Low-Value
CUST2658,221,330,1,3,0.5873068526906827,Occasional Low-Value Customers
CUST2659,979,25,1,0,0.5725044746430329,Lost / Dormant Low-Value
CUST2660,848,417,2,0,0.5350954312163183,Lost / Dormant Low-Value
CUST2661,250,1798,1,3,0.5028112170967979,Occasional Low-Value Customers
CUST2663,1014,957,2,0,0.5420248857009319,Lost / Dormant Low-Value
CUST2664,260,996,3,1,0.2042807888063145,Loyal Mid-Value Customers
CUST2665,38,1442,2,3,0.3639112585370533,Occasional Low-Value Customers
CUST2666,1047,916,1,0,0.5713290980814201,Lost / Dormant Low-Value
CUST2667,135,4991,2,2,0.337927200915347,High-Value / VIP Customers
CUST2668,361,2160,4,1,0.4859395122644651,Loyal Mid-Value Customers
CUST2669,604,2054,4,1,0.30890140893756407,Loyal Mid-Value Customers
CUST2670,355,25,1,3,0.4231262017746785,Occasional Low-Value Customers
CUST2673,221,199,1,3,0.579100626721145,Occasional Low-Value Customers
CUST2674,140,764,3,1,0.1808205431978034,Loyal Mid-Value Customers
CUST2675,189,400,1,3,0.6036740040974702,Occasional Low-Value Customers
CUST2676,586,2093,2,0,0.14606160778729987,Lost / Dormant Low-Value
CUST2677,83,149,1,3,0.581288284873086,Occasional Low-Value Customers
CUST2678,1047,458,1,0,0.5739837761070393,Lost / Dormant Low-Value
CUST2679,247,3149,5,1,0.28838906622181854,Loyal Mid-Value Customers
CUST2681,12,2197,3,1,0.27349244970251535,Loyal Mid-Value Customers
CUST2682,95,3410,3,1,0.17395131615686427,Loyal Mid-Value Customers
CUST2683,934,258,1,0,0.5921440991368333,Lost / Dormant Low-Value
CUST2684,358,1638,4,1,0.48200363026823717,Loyal Mid-Value Customers
CUST2685,656,1017,2,0,0.3512855449930018,Lost / Dormant Low-Value
CUST2686,507,389,2,3,0.1019489069761016,Occasional Low-Value Customers
CUST2687,102,3331,4,1,0.2785417286642374,Loyal Mid-Value Customers
CUST2688,685,220,1,0,0.44547127840444567,Lost / Dormant Low-Value
CUST2689,409,1093,2,3,0.39095245034692583,Occasional Low-Value Customers
CUST2691,82,2705,3,1,0.2988332452562476,Loyal Mid-Value Customers
CUST2692,92,3696,2,2,-0.01590958975854177,High-Value / VIP Customers
CUST2693,123,4868,6,2,0.05023243944169361,High-Value / VIP Customers
CUST2694,535,4891,3,2,0.30397912543094524,High-Value / VIP Customers
CUST2695,32,224,2,3,0.42414443653961387,Occasional Low-Value Customers
CUST2696,385,1331,3,1,0.19615374930499072,Loyal Mid-Value Customers
CUST2697,874,447,1,0,0.5949354046511489,Lost / Dormant Low-Value
CUST2698,1,5651,3,2,0.37046531026541035,High-Value / VIP Customers
CUST2699,24,1238,4,1,0.45885281676198086,Loyal Mid-Value Customers
CUST2700,295,2972,4,1,0.36856102361379844,Loyal Mid-Value Customers
CUST2701,38,5192,2,2,0.32494517307761406,High-Value / VIP Customers
CUST2702,521,1844,3,1,0.1684298405511983,Loyal Mid-Value Customers
CUST2703,678,6293,2,2,0.3055785807282518,High-Value / VIP Customers
CUST2706,186,4495,1,2,0.02476308023656997,High-Value / VIP Customers
CUST2707,240,1194,2,3,0.4918989008878192,Occasional Low-Value Customers
CUST2708,45,964,3,1,0.19410219901002337,Loyal Mid-Value Customers
CUST2709,169,1156,2,3,0.48197933221847233,Occasional Low-Value Customers
CUST2710,368,100,1,3,0.4073705846098956,Occasional Low-Value Customers
CUST2712,244,2193,2,3,0.31345399659163004,Occasional Low-Value Customers
CUST2713,145,854,3,1,0.1973754944287159,Loyal Mid-Value Customers
CUST2714,1081,396,1,0,0.5591466190486087,Lost / Dormant Low-Value
CUST2715,54,3869,5,1,0.12593125040008693,Loyal Mid-Value Customers
CUST2716,121,8200,7,2,0.21074464913709293,High-Value / VIP Customers
CUST2718,391,1984,4,1,0.4711009628390088,Loyal Mid-Value Customers
CUST2719,26,118,1,3,0.5443295268136891,Occasional Low-Value Customers
CUST2720,311,59,1,3,0.4897277314210583,Occasional Low-Value Customers
CUST2721,275,958,2,3,0.5142482286496999,Occasional Low-Value Customers
CUST2722,205,3594,2,2,-0.04921318568528971,High-Value / VIP Customers
CUST2723,86,6098,4,2,0.3876497359114641,High-Value / VIP Customers
CUST2724,377,1022,3,1,0.16109495090681852,Loyal Mid-Value Customers
CUST2725,51,458,1,3,0.5700953868853312,Occasional Low-Value Customers
CUST2726,622,944,2,0,0.27997237614847975,Lost / Dormant Low-Value
CUST2727,274,1557,3,1,0.26851709074965835,Loyal Mid-Value Customers
CUST2728,115,1981,3,1,0.3067806710145095,Loyal Mid-Value Customers
CUST2729,201,898,2,3,0.5162295874022587,Occasional Low-Value Customers
CUST2730,11,6816,4,2,0.3895212876033729,High-Value / VIP Customers
CUST2731,300,1401,4,1,0.49594638959189086,Loyal Mid-Value Customers
CUST2732,39,1156,2,3,0.39938193821117884,Occasional Low-Value Customers
CUST2733,221,1332,3,1,0.26138215386644603,Loyal Mid-Value Customers
CUST2734,768,99,1,0,0.5272567857144648,Lost / Dormant Low-Value
